input,output
[-2.393072723269385],-0.6805550633080757
[9.582128392499516],-0.15670192436609431
[6.093625887920087],-0.1884262245075841
[6.318767990351063],0.03557517494546823
[7.594846182509567],0.9666118755601076
[6.199093928287372],-0.08399230719172265
[3.426957642020337],-0.2815076979605605
[6.362860768062845],0.07959118862098846
[2.2798707884393377],0.7589648482464794
[-6.578704604486574],-0.291236675675276
[2.610658905751581],0.5063387649412037
[6.801103642062532],0.4950725536618602
[3.0537203036692],0.08775930845001538
[-4.097698145324058],0.81695178320973
[7.845644273360243],0.9999652444103211
[0.7041391467511193],0.6473779537192117
[1.0131772551409206],0.8485174246270196
[-9.494165742559959],0.06933211538082398
[-0.3155966163782953],-0.3103836767462783
[-7.761206785773485],-0.995699499694226
[-2.1378637595908394],-0.8434798599916756
[1.2923264518978819],0.9614771718099063
[6.225456497960117],-0.057696749908764944
[6.409278264119806],0.12575908803039576
[7.656486979717112],0.9805612368642364
[-9.993535227710037],0.5385853741288562
[2.352115139437567],0.7099854262577032
[-5.536566923145432],0.6791605766008492
[9.960779474418821],-0.5107023543662675
[4.418673715228769],-0.9571748762125502
[-5.531514832057711],0.6828600764554138
[-9.26929680819929],-0.15485546569001382
[-4.507766407527698],0.9791377465550252
[6.1936874609243056],-0.08937841649276959
[-0.8507020804128445],-0.7517435811823607
[5.766789086342749],-0.4937494893926559
[0.6678244568438636],0.6192792809618256
[-9.147706838525894],-0.27353965335903996
[6.281236017105229],-0.0019492888398944138
[-4.823294441907291],0.9938562904901765
[-5.397072030730506],0.7746195336828541
[5.4378723683926005],-0.7481787828093746
[4.48616005167745],-0.9745191892257737
[-0.11249494014883865],-0.11225781756964462
[-1.7231561094610353],-0.9884156837273608
[0.9269220177839088],0.7997760241632155
[-7.326001986997319],-0.8638266647202629
[-7.42412796937959],-0.9090267429000989
[-8.009289703543132],-0.9879639240798603
[9.60794995106557],-0.18214941018480255
[7.594111161271428],0.9664232689766865
[-0.46330646453644775],-0.4469084405976379
[-6.449879012137036],-0.16592279626021994
[5.750649892523054],-0.5077192876873865
[4.840769111450008],-0.99177058302675
[7.921106507911972],0.9977479714295401
[-8.13631227757396],-0.9604087421932296
[-3.6111839541406843],0.4525218640969999
[2.3777298659507977],0.6917161859939719
[-2.6652444466399583],-0.4585369818001803
[4.97066515970381],-0.9668317028455834
[-8.330484193893033],-0.8886045395899851
[7.492104871712591],0.935234040854666
[-1.2484170133538353],-0.9484842794703928
[9.475056988429188],-0.05025784626935289
[-0.40233473327763214],-0.3915677107532046
[0.6949696007916444],0.6403620910107476
[7.135190724702028],0.7526024353069329
[2.0095638621396503],0.9052759312781985
[3.8906228022937874],-0.6809288101582159
[1.3345043986581224],0.972212713410706
[3.0050062474318047],0.13616211296113165
[1.7152350222815844],0.9895868542428468
[-4.982714324248649],0.9636840659242558
[4.2425574968619895],-0.8916445943371067
[-3.5171824174910915],0.3668212451608005
[4.713141843379777],-0.9999997165986687
[6.32460970148281],0.041412548077913364
[-1.6342928081915726],-0.9979847756439613
[4.490883169001199],-0.9755677303962698
[6.01163320343661],-0.26822698722243127
[9.369729898164564],0.05502026489200462
[-8.398456432754365],-0.8553994466440973
[-3.8223727163842653],0.6293993881952205
[-7.823072433086502],-0.999522348680208
[5.885140256715234],-0.38761697154840546
[0.07263186280182587],0.07256801944062702
[-7.144493928507338],-0.7586957073387264
[-4.241664121187685],0.8912397752106458
[3.4834352418497048],-0.33522363372043706
[-6.10261229517522],0.1795932982498302
[1.8909864179765972],0.9491756046034218
[5.773922616726457],-0.4875336313909818
[8.428203826155944],0.8396150474808245
[-6.816589443319834],-0.5084675191695758
[1.1735345387067415],0.9221238496485253
[-3.5180860717040634],0.36766175705922016
[-2.828427234831894],-0.3080716376315636
[8.9467666643555],0.46001429356579726
[1.0517989105809544],0.8683169074093001
[-2.8482615222410317],-0.2891426688911226
[6.011175633908664],-0.26866776135928483
[-0.7544208993100057],-0.6848668112194854
[2.6063013626171205],0.5100916062808175
[6.754986919192774],0.45449180965844593
[-0.1672981720485982],-0.1665188543305013
[4.681522622715715],-0.9995236718016882
[1.965184787490987],0.923231717089102
[-1.936143272791469],-0.9339998628175095
[4.575578260563445],-0.990656001557072
[-4.126549011885057],0.8332479617433591
[-9.481073397286615],0.05626570620264943
[5.223729996649855],-0.8720890694747597
[1.9411951914212153],0.9321830358423455
[1.9104259307520657],0.9428781231550085
[-9.76371744586534],0.3324870994194899
[0.7325587821932782],0.6687741887959184
[-2.149295339857911],-0.837284284117579
[-8.583302717584596],-0.7456269792995444
[-6.2299519254677875],0.0532082432104864
[4.871439100970388],-0.9873781710644639
[-4.380839950544592],0.945539256397692
[-8.382159719297327],-0.8637266766304587
[2.4680901849551304],0.6237274833209355
[3.4215114532030295],-0.2762776095798314
[-6.72803881265615],-0.43032564816315405
[-4.754608855663065],0.9991088734482878
[-1.3773223123013345],-0.9813422121096438
[0.18280355400147208],0.1817871251561272
[6.504054650947758],0.21907793087550562
[-0.8826567466564335],-0.7724289060270474
[-9.229070041132779],-0.194460989261061
[4.614908499597238],-0.9952525390930633
[-7.532300241929044],-0.9487051668373294
[-6.820850043620674],-0.5121316157375456
[-0.9773352345547721],-0.8290100891451008
[3.0116280199370564],0.1295990746163643
[1.2407006573106223],0.9460113381696277
[-1.31633931519543],-0.9678001193616421
[8.49779913477959],0.7998101247545115
[-0.2841310107865329],-0.2803234096185845
[0.538181300753136],0.5125752280851544
[-4.025869229427162],0.773456647731424
[-7.994750727925409],-0.990108381598759
[7.0086521901225325],0.6634848319885495
[4.584890898951437],-0.9918831240576579
[-0.004097603992864407],-0.004097592526167373
[-5.183351320720968],0.891132044682248
[4.178052862516598],-0.8606069140289132
[1.1180072924136404],0.8992304679387274
[3.1866108821416113],-0.04500302412870906
[8.076553658870118],0.9753329299946246
[6.607472500959343],0.3186332134625668
[-5.6796505908059025],0.5675562672519653
[-7.29100382301657],-0.8456695848157838
[-9.466621273609073],0.04183110359172668
[-3.865178913750875],0.6620765968724588
[7.499261988410627],0.9377439004700724
[7.04503575777623],0.6902615380827943
[1.3538144979716726],0.9765516577930414
[-7.035469175067939],-0.6833080615514624
[-1.1794004657502235],-0.9243774687721075
[2.415530991434945],0.6639297223045572
[-0.41847029543397873],-0.4063632202042913
[0.4874155848587094],0.46834400460843045
[1.2232961610504685],0.9402269644908589
[-9.369443475899669],-0.05530625103455153
[5.847678728483814],-0.42186974831867896
[7.785983667973461],0.997689028956661
[9.7326589455927],-0.3030399437750628
[9.923098471651365],-0.4779509727805031
[-5.304533550287223],0.8297456140878995
[-1.820345126674269],-0.9690239517767725
[0.5797697985516272],0.5478313673594182
[8.827873485202545],0.5620849256371399
[-5.688117489509546],0.5605649163113839
[8.836246984639132],0.5551397513377831
[4.926803971670564],-0.9771010371265867
[-7.529113489680155],-0.9476928208620868
[-4.412691994154092],0.9554259919577612
[7.041139104243733],0.6874368423342492
[-2.465312775062765],-0.6258960146989025
[4.5667810239478115],-0.989417877908941
[7.4404753606771905],0.9157175549234683
[-1.7260217907084208],-0.9879766985209011
[5.879533454357508],-0.39277931737850535
[-6.002477004390294],0.2770362974319928
[-1.8136218361534624],-0.9706624674128608
[5.026029224324509],-0.9512167746275809
[-8.46425296340791],-0.8194925518729044
[-8.099080737603028],-0.9701132819966456
[3.0413456353468664],0.10007919777912215
[-8.784827417341761],-0.5971557717251458
[-6.487111262448546],-0.20251548740047653
[-4.859366942701991],0.9892181698390222
[4.890144563119067],-0.9842430315059943
[6.716906980046481],0.420250780783519
[2.644216623703798],0.47712114035771525
[-8.412265529597471],-0.8481654339363707
[1.822117921687374],0.9685846078394748
[1.876320463349245],0.9536894269247868
[-2.74934894254738],-0.3822626850734742
[-3.0435716933877828],-0.09786406958633195
[-8.348836017157968],-0.8800378731032203
[-8.37921114189281],-0.8652088864806234
[-0.3203823042824361],-0.31492943438466714
[-3.9175020990483223],0.7003655128575104
[4.0705017103999115],-0.8009672610747295
[-0.9023018137535121],-0.7847556635704629
[5.315757681820214],-0.8234288235850803
[9.109062736621336],0.3104964244570765
[-8.787550565172426],-0.5949692545624287
[-3.5029573188865264],0.353551090773162
[-8.685567829276057],-0.6737044082895927
[-3.3158266347079763],0.17335376746312614
[-6.993032015921042],-0.6517175131171257
[-1.1875996246809262],-0.9274741703837583
[-6.546648949867415],-0.2604262327077326
[-4.9947334450954255],0.9604048916121366
[-4.338109536127604],0.9307713001037435
[0.8796381611576347],0.7705082824161734
[-3.803905302259003],0.6149421852485979
[-7.339890430374836],-0.870739976742206
[1.6638965603186566],0.9956693026969968
[-4.973036876133772],0.9662232139192006
[8.428688348694283],0.839351765065246
[-7.820813063251377],-0.9994499733870358
[9.775118802763771],-0.3432179652003969
[-5.07711464957727],0.9342216482017478
[-5.0088811202319805],0.9563672528155801
[-8.000259172843565],-0.989320503738428
[5.466170401449839],-0.729106080594186
[-4.32339249849321],0.9252901200383579
[-2.7784852252019965],-0.3551807601544552
[8.224778105498803],0.9320390335233877
[-7.549333211625284],-0.9539524699836384
[-8.542745886749262],-0.7720320249798727
[-2.106026435393577],-0.8601512876930605
[-4.79121877379435],0.9968945404810148
[-7.803848230225972],-0.9987435840992983
[-0.9796906197674957],-0.8303249989836948
[7.173868102782762],0.7775013261185226
[-8.57516965010835],-0.7510218391538382
[-9.570174659564518],0.14488495413149102
[-8.630855630848496],-0.7131085146110439
[-7.398155520210068],-0.8978976758381106
[8.310920662781523],0.8974072099713898
[-8.653791684425162],-0.6968429582436366
[-3.11282105136812],-0.028767632839488518
[-1.2165445878115015],-0.9379063146235656
[-0.6074584351165981],-0.5707824234917247
[6.741119874354144],0.4420964250958809
[-5.440767992919879],0.746254410180424
[-6.977588767826772],-0.6399271513566057
[-9.028044004921362],-0.3864080448141836
[-2.7546432959323752],-0.3773650836636514
[9.098409421102811],0.3206053840445285
[7.754657432831287],0.9950714053705014
[-7.535718403772538],-0.9497803158877999
[-6.614595051698872],-0.32537638396371543
[8.08423828771241],0.9736078516541806
[-5.514960057170802],0.694860031020268
[-8.723443489588247],-0.6452377731761644
[-7.195615582802617],-0.7909929780574293
[-6.752198874503097],-0.4520065930885473
[0.5697096380069198],0.5393875699440676
[2.849959027555922],0.2875172549852621
[1.423390748405545],0.9891554553026332
[-6.497652395332228],-0.21282675573555834
[0.12246380878371],0.12215793210416966
[2.7466735222311573],0.3847335460719104
[-2.497180952364097],-0.6007282250917008
[4.181482305814283],-0.8623483617135587
[8.29659911865733],0.9036336751400743
[-7.45134239223272],-0.9200300181840535
[-1.6332368029313642],-0.9980512267519223
[4.234497411362417],-0.8879665800175991
[-1.6623238142355863],-0.9958142828231572
[-1.2368167354684907],-0.94474529681102
[1.9783028136465965],0.9181119082396609
[-0.2873160476110552],-0.2833793173115938
[-2.7143263738524226],-0.41438438975228337
[-6.783380200279041],-0.47959656428354713
[-0.5364686944556354],-0.5111039608610121
[-3.6370126033429155],0.4754011520147732
[-2.1390237679093937],-0.8428561816329038
[5.069264272430907],-0.9369930070344155
[5.394180170710538],-0.7764451840042494
[-4.182886814356619],0.8630586352570867
[-2.8419569295960523],-0.2951721809008204
[-4.00583251712739],0.760601988792694
[-0.7479087796913717],-0.6801071480448233
[9.578528151766815],-0.1531451533342326
[8.81697908159105],0.5710619294871526
[-8.43176615551691],-0.8376747313254443
[6.536233821904496],0.25035654884789693
[-1.0347195602603918],-0.8597191509027325
[-9.040812638560173],-0.3745999981348466
[3.8955028620785743],-0.6844945977289563
[-9.306284979936741],-0.11821589027192025
[-1.9912515587179307],-0.9129032201310405
[3.346219954195522],-0.2032022503391092
[0.2074913191221448],0.20600567899722375
[-0.44493857636455125],-0.43040243786045096
[4.7953038948270414],-0.9965645273642983
[3.9638781056930235],-0.7327031027696143
[6.0824210236489265],-0.1994183214422448
[-0.23159746860072516],-0.22953263347871583
[0.514626408556353],0.4922096807574694
[-3.153858109923049],0.012265148796792979
[1.7018811352422158],0.9914206820897901
[6.170759535544082],-0.11218908599408826
[1.0510480076381832],0.8679442074031924
[-5.3091299075904725],0.8271714394053997
[-5.135393164169464],0.9118598344481366
[6.666655417667879],0.3741407985893804
[9.048899337261766],0.36708995347409273
[-4.32174054328854],0.9246623371541388
[-8.641344106163224],-0.7057164418245987
[0.18773673666643909],0.1866358789936899
[-1.527963152905798],-0.9990827998509488
[9.30064910976936],0.12381033418110376
[9.8780214893069],-0.43788386684265357
[6.164311169504831],-0.11859436581422185
[7.417849792677288],0.906392491826293
[-4.080616788912459],0.8069821626721715
[3.8885608927408395],-0.6794173250912526
[-9.576090180528036],0.15073548838620562
[1.7068840091685384],0.9907543535801554
[-7.622905507772253],-0.9734204986901671
[-1.678010115702417],-0.9942581050561573
[-9.674343965254872],0.246983432323222
[-2.5286753086638143],-0.5752562148870507
[-4.537769549719108],0.9847927278109173
[-8.340537684547623],-0.883948434587772
[4.448190550856566],-0.9653021295512139
[2.2111570074697457],0.8018803088616171
[5.7750862401397],-0.48651733705649597
[-2.0583346799827833],-0.8834886988203138
[-1.9527708678160831],-0.9279304280260321
[1.5342535556518797],0.9993323872362893
[9.49427964492292],-0.06944574320296935
[5.569046846105568],-0.6549666312417922
[9.253863296174629],0.17008375766278674
[8.087017249786122],0.9729698577464748
[7.539365952521074],0.9509153769103882
[9.580625330787665],-0.15521725511462342
[6.837282585316764],0.5261758618940354
[1.8278306910120357],0.9671481346060348
[-5.752664298529422],0.5059828025181563
[-0.9784529233961727],-0.8296346204107115
[9.944573870131858],-0.4967030137270612
[3.561530863250626],-0.4077040322058702
[-0.5951471167194438],-0.5606305829230286
[-9.311998522344776],-0.11254051301750842
[-1.0378036627107416],-0.8612903176357359
[-7.463769241485732],-0.9248282898326508
[8.531505823451838],0.7791271064276255
[7.051790004065829],0.6951328583171126
[7.102623866227713],0.7307626875886029
[8.6910362400926],0.6696531947267415
[-4.263255046119467],0.9008234733513933
[7.055190018676743],0.6975730425992489
[8.160446877948274],0.9534059260339657
[-2.4435150480339836],-0.6427461693865928
[-3.0292017666342907],-0.11215442147711498
[-7.555824698911011],-0.9558795291629385
[2.9384605749083814],0.2017379969470435
[-1.7039961251872544],-0.9911420151485958
[8.43122853969302],0.8379682395816371
[1.7827029045435765],0.9776316923688179
[1.9715925057255852],0.9207506554255954
[-4.947142862310789],0.9725716187445866
[-9.657530565174191],0.23065677488539166
[5.14160356790461],-0.9092928848139388
[-7.05772871952478],-0.6993898065977496
[-0.2274091631653068],-0.22545415045466471
[-6.234702285987779],0.048464029365435146
[5.077373770522822],-0.9341291902060856
[3.834359572549932],-0.6386687181088749
[0.40904129757453767],0.39772989897887034
[-8.49194307873967],-0.8033115062972053
[1.0606342797128825],0.8726653884889234
[-7.599154772461539],-0.9677069545729848
[-7.739145160313347],-0.9934135351378649
[-3.0690283128706604],-0.0725006752168504
[2.178028088775555],0.8212307087657029
[-1.13194156010492],-0.9052388698591011
